"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"485",485,-84.77702,29.71565,"APM2012080301","OtterTrawl",8,2012,0,1,0,0,0,0,0,-3.4,0.756379902362823,42.9361114501953,0.0340622998774052,15.3515872955322,31.1837959289551,194.398635864258,0,17,0,3008,134545.564662545,3293254.21190883,1,NA
"486",486,-84.75667,29.72092,"APM2012080305","OtterTrawl",8,2012,1,0,0,1,0,0,1,-1.1,0.201575040817261,41.017391204834,0.0340038873255253,15.3242835998535,31.9629535675049,194.391937255859,60,13,60,3010,136535.053685312,3293774.47950038,1,NA
"487",487,-84.6648,29.78435,"APM2012080406","OtterTrawl",8,2012,1,0,0,1,0,0,1,-1.8,0.122580118477345,29.7578430175781,0.0310919005423784,15.0327482223511,31.3026180267334,193.87419128418,50,14,50,3015,145653.566637457,3300524.11472976,1,NA
"488",488,-84.61505,29.85385,"APM2012090205","OtterTrawl",9,2012,1,1,0,1,0,0,1,-1,1.20309937000275,20.9829139709473,0.030006043612957,14.9754829406738,31.3013477325439,193.678115844727,75,13,75,3025,150709.314052563,3308080.76152295,1,NA
"489",489,-85.04575,29.65427,"APM2012090301","OtterTrawl",9,2012,0,1,0,0,0,0,0,-2.7,3.03848934173584,67.6435775756836,0.0382506437599659,15.8407230377197,30.0241088867188,195.535064697266,0,12,0,3026,108284.038820733,3287326.4274288,1,NA
"490",490,-85.03618,29.62368,"APM2012090303","OtterTrawl",9,2012,0,1,0,0,0,0,0,-3.2,2.56053304672241,68.9292373657227,0.0387324951589108,15.8307056427002,30.1203804016113,195.495681762695,0,18,0,3027,109092.982522091,3283900.2508144,1,NA
"491",491,-84.99948,29.61113,"APM2012090308","OtterTrawl",9,2012,1,0,0,1,0,0,1,-1.4,0.777640283107758,66.9319305419922,0.038321565836668,15.7992181777954,30.8160037994385,195.417419433594,50,10,50,3028,112602.27970133,3282384.43060124,1,NA
"492",492,-84.8416,29.71985,"APM2012090706","OtterTrawl",9,2012,1,1,0,0,0,0,0,-2.9,3.3100061416626,47.3802185058594,0.0345088467001915,15.4094018936157,30.5065288543701,194.501556396484,0,11,0,3036,128307.730550733,3293926.51685585,1,NA
"493",493,-84.84387,29.67897,"APM2012090708","OtterTrawl",9,2012,1,1,0,0,0,0,0,-2.9,0.554237425327301,50.4699935913086,0.0356153324246407,15.4623947143555,31.8507423400879,194.661056518555,0,17,0,3038,127936.96668374,3289398.98097817,1,NA
"494",494,-84.66345,29.82755,"APM2012091002","OtterTrawl",9,2012,1,0,0,0,0,0,0,-3.1,1.15752243995667,26.481725692749,0.0306453071534634,15.0235376358032,31.0573501586914,193.793502807617,0,18,0,3042,145936.689111701,3305311.71407008,1,NA
"495",495,-84.69875,29.8209,"APM2012091101","OtterTrawl",9,2012,1,1,0,0,0,0,0,-3.5,0.441498100757599,29.625524520874,0.0309755634516478,15.0508489608765,30.9805297851562,193.820816040039,0,19,0,3045,142498.917124099,3304683.33023967,1,NA
"496",496,-84.72648,29.79142,"APM2012100206","OtterTrawl",10,2012,1,0,0,0,0,0,0,-3.2,1.70370757579803,33.7555198669434,0.0315417535603046,15.1349611282349,30.932788848877,193.952728271484,0,9,0,3052,139710.90192978,3301499.83305807,1,NA
"497",497,-84.9052,29.7055,"APM2012100801","OtterTrawl",10,2012,0,1,0,0,0,0,0,-2.3,2.32969164848328,53.344554901123,0.0361591763794422,15.5043153762817,30.4668350219727,194.800323486328,0,12,0,3061,122095.439386385,3292541.31682397,1,NA
"498",498,-84.62052,29.79583,"APM2012101003","OtterTrawl",10,2012,1,0,0,0,0,0,0,-2.3,0.320567071437836,25.9244289398193,0.030341349542141,14.9681949615479,31.2369441986084,193.804183959961,0,14,0,3063,149977.915693329,3301661.95968488,1,NA
"499",499,-84.9467,29.62942,"APM2012110902","OtterTrawl",11,2012,1,0,0,1,0,0,1,-1,0.489252120256424,61.6018905639648,0.0367092341184616,15.7223625183105,30.7663593292236,195.215072631836,60,3,60,3083,117788.040521539,3284237.87505897,1,NA
"500",500,-84.95245,29.64395,"APM2012110903","OtterTrawl",11,2012,1,0,0,0,0,0,0,-2.9,1.88528120517731,61.0813064575195,0.0369037054479122,15.7011651992798,30.4568557739258,195.204666137695,0,18,0,3084,117285.811161294,3285868.82273381,1,NA
"501",501,-85.01075,29.64665,"APM2012120305","OtterTrawl",12,2012,0,1,0,0,0,0,0,-3,4.62987804412842,65.3695831298828,0.0378539934754372,15.7843580245972,30.1055126190186,195.404663085938,0,7,0,3099,111646.32726923,3286362.87621002,1,NA
"502",502,-84.98267,29.61458,"APM2012120307","OtterTrawl",12,2012,1,0,0,0,0,0,0,-2.5,0.690457761287689,65.4251251220703,0.0378391854465008,15.7719268798828,30.6770553588867,195.345458984375,0,9,0,3101,114245.051844746,3282710.99161627,1,NA
"503",503,-84.89318,29.67623,"APM2012120309","OtterTrawl",12,2012,0,1,0,0,0,0,0,-3.2,1.94950151443481,54.3343086242676,0.0361892804503441,15.5643587112427,31.5724010467529,194.887451171875,0,7,0,3102,123150.073990678,3289254.9564033,1,NA
"504",504,-84.90923,29.72675,"APM2012120504","OtterTrawl",12,2012,0,1,0,0,0,0,0,-1.9,0.743374049663544,52.2411346435547,0.0360762998461723,15.5193996429443,30.3988456726074,194.848754882812,0,10,0,3103,121785.00308607,3294911.90463251,1,NA
"505",505,-84.92077,29.72002,"APM2012120505","OtterTrawl",12,2012,0,1,0,0,0,0,0,-1.9,1.61258471012115,53.5253562927246,0.0365481339395046,15.5384454727173,30.3681964874268,194.918258666992,0,9,0,3104,120642.255341888,3294203.22236437,1,NA
"506",506,-84.96437,29.74458,"APM2012120804","OtterTrawl",12,2012,0,1,0,0,0,0,0,-2.4,0.122600741684437,55.6600151062012,0.0374269746243954,15.6708135604858,30.306116104126,195.265579223633,0,9,0,3111,116513.919066606,3297072.15066744,1,NA
"507",507,-84.89722,29.7046,"APM2013010505","OtterTrawl",1,2013,0,1,0,0,0,0,0,-2.6,2.0890109539032,52.7561264038086,0.0358647033572197,15.4898319244385,30.5246276855469,194.744644165039,0,7,0,3115,122864.900865918,3292415.35883173,1,NA
"508",508,-84.57767,29.86828,"APM2013010901","OtterTrawl",1,2013,1,0,0,0,0,0,0,-3,1.9230272769928,17.228385925293,0.0290385838598013,14.8491840362549,31.3409004211426,193.457000732422,0,1,0,3119,154373.238252716,3309568.19750459,1,NA
"509",509,-84.54077,29.88472,"APM2013010903","OtterTrawl",1,2013,1,0,0,0,0,0,0,-2.2,2.08291792869568,13.4438381195068,0.0279931146651506,14.7091016769409,31.1751117706299,193.234283447266,0,2,0,3121,157996.542573577,3311281.11675833,1,NA
"510",510,-84.76167,29.76187,"APM2013011005","OtterTrawl",1,2013,1,0,0,0,0,0,0,-3.9,2.56467747688293,38.4168167114258,0.0330795086920261,15.3010969161987,31.221019744873,194.273376464844,0,12,0,3124,136199.099626654,3298332.66502449,1,NA
"511",511,-84.97702,29.66172,"APM2013020201","OtterTrawl",2,2013,1,1,0,0,0,0,0,-2.8,5.04382133483887,61.7863311767578,0.0374473184347153,15.7129287719727,30.1903495788574,195.278961181641,0,13,0,3128,114972.55945081,3287921.84329803,1,NA
"512",512,-84.99402,29.66245,"APM2013020202","OtterTrawl",2,2013,1,1,0,0,0,0,0,-2.6,5.68132066726685,63.0246200561523,0.0376033298671246,15.7436113357544,30.1511459350586,195.34245300293,0,16,0,3129,113328.16973305,3288059.62547132,1,NA
"513",513,-84.88803,29.66548,"APM2013021106","OtterTrawl",2,2013,1,0,0,0,0,0,0,-2,0.76211279630661,54.702320098877,0.0362973995506763,15.5902080535889,32.0988159179688,194.934219360352,0,11,0,3140,123608.852678753,3288045.62153045,1,NA
"514",514,-84.6787,29.81748,"APM2013030602","OtterTrawl",3,2013,1,1,0,0,0,0,0,-3.8,1.47799980640411,28.3086929321289,0.0307951066643,15.0333862304688,31.0167713165283,193.810119628906,0,8,0,3145,144426.071487109,3304241.80474978,1,NA
"515",515,-85.05057,29.61407,"APM2013030707","OtterTrawl",3,2013,0,1,0,0,0,0,0,-3,1.16262209415436,70.639030456543,0.0391633547842503,15.8657474517822,30.5536842346191,195.587707519531,0,8,0,3148,107660.792436891,3282882.81488329,1,NA
"516",516,-84.90477,29.65872,"APM2013031202","OtterTrawl",3,2013,1,0,0,0,0,0,0,-2.5,0.807737529277802,56.4246482849121,0.0366127863526344,15.627513885498,31.856258392334,195.032485961914,0,8,0,3155,121961.674482451,3287350.37679304,1,NA
"517",517,-84.79845,29.70658,"APM2013031301","OtterTrawl",3,2013,1,0,0,0,0,0,0,-2,1.31566083431244,45.1167068481445,0.0342135652899742,15.3689603805542,30.6133232116699,194.407348632812,0,2,0,3157,132437.395812378,3292316.19433007,1,NA
"518",518,-84.76487,29.75063,"APM2013031303","OtterTrawl",3,2013,1,0,0,0,0,0,0,-3.2,3.29014253616333,39.4789695739746,0.033372737467289,15.3178195953369,31.2977828979492,194.316421508789,0,14,0,3158,135848.671277597,3297095.96646252,1,NA
"519",519,-85.02253,29.65732,"APM2013040401","OtterTrawl",4,2013,1,1,0,0,0,0,0,-2.6,4.84667873382568,65.6300811767578,0.0379259325563908,15.7995462417603,30.082124710083,195.449432373047,0,15,0,3163,110545.913441458,3287586.2869712,1,NA
"520",520,-84.98008,29.62223,"APM2013040408","OtterTrawl",4,2013,1,1,0,0,0,0,0,-3.6,1.36342597007751,64.7245254516602,0.0373523607850075,15.7629384994507,30.3081226348877,195.311782836914,0,3,0,3168,114525.306958994,3283551.04272472,1,NA
"521",521,-84.90722,29.65977,"APM2013040502","OtterTrawl",4,2013,1,1,0,0,0,0,0,-2.7,1.03602612018585,56.5565986633301,0.0366330407559872,15.6278915405273,31.7570571899414,195.036636352539,0,12,0,3169,121728.227004623,3287474.87881254,1,NA
"522",522,-84.83663,29.75267,"APM2013040507","OtterTrawl",4,2013,1,1,0,0,0,0,0,-2.8,0.367786735296249,44.8200759887695,0.0341916158795357,15.4190015792847,30.5792922973633,194.522735595703,0,17,0,3174,128910.074348193,3297551.25425572,1,NA
"523",523,-84.89813,29.7116,"APM2013040707","OtterTrawl",4,2013,1,1,0,0,0,0,0,-3,1.32688438892365,52.3185958862305,0.0358058772981167,15.4827365875244,30.3959503173828,194.734786987305,0,14,0,3177,122802.993908184,3293194.8766154,1,NA
"524",524,-84.98057,29.66895,"APM2013050701","OtterTrawl",5,2013,1,0,0,0,0,0,0,-2.5,5.30659055709839,61.6002044677734,0.0375333949923515,15.7117204666138,30.1874141693115,195.289886474609,0,14,0,3186,114656.214264962,3288735.77858045,1,NA
"525",525,-85.01462,29.6581,"APM2013050702","OtterTrawl",5,2013,0,1,0,0,0,0,0,-2.8,5.50108242034912,64.9846496582031,0.0378307737410069,15.785683631897,30.099760055542,195.421401977539,0,19,0,3187,111315.395078894,3287646.17725138,1,NA
"526",526,-84.79435,29.71943,"APM2013050801","OtterTrawl",5,2013,1,0,0,0,0,0,0,-2.7,2.18798518180847,43.9031143188477,0.0339926220476627,15.3713827133179,30.5796909332275,194.396408081055,0,13,0,3191,132881.293353252,3293728.55968747,1,NA
"527",527,-84.79555,29.74252,"APM2013050802","OtterTrawl",5,2013,1,0,0,0,0,0,0,-2.9,2.84571051597595,42.3345642089844,0.0337575115263462,15.383825302124,30.6288433074951,194.401443481445,0,9,0,3192,132849.372797537,3296293.70828695,1,NA
"528",528,-84.82648,29.69197,"APM2013050806","OtterTrawl",5,2013,0,1,0,0,0,0,0,-3.5,1.55518162250519,48.2191276550293,0.035048209130764,15.4096574783325,31.2579593658447,194.532608032227,0,18,0,3194,129669.266867739,3290785.15127058,1,NA
"529",529,-84.92393,29.68645,"APM2013050901","OtterTrawl",5,2013,1,1,0,0,0,0,0,-2.5,4.18486070632935,56.0448455810547,0.0368303172290325,15.5848293304443,30.7611389160156,194.999938964844,0,11,0,3196,120209.683017463,3290489.49171061,1,NA
"530",530,-84.91833,29.72173,"APM2013050903","OtterTrawl",5,2013,1,1,0,0,0,0,0,-2,1.35460221767426,53.2207641601562,0.0364354848861694,15.5343294143677,30.3753757476807,194.902420043945,0,6,0,3197,120884.970210423,3294384.8973116,1,NA
"531",531,-84.72547,29.79052,"APM2013051104","OtterTrawl",5,2013,1,0,0,0,0,0,0,-3.6,1.82599401473999,33.747745513916,0.0315509214997292,15.1333312988281,30.9617443084717,193.952423095703,0,11,0,3201,139805.392726558,3301396.83956335,1,NA
"532",532,-84.78697,29.705,"APM2013060401","OtterTrawl",6,2013,1,1,0,0,0,0,0,-2.9,0.88705986738205,44.4000701904297,0.0342491529881954,15.3589210510254,30.8977317810059,194.403289794922,0,17,0,3213,133543.355910778,3292104.40727632,1,NA
"533",533,-84.796,29.72165,"APM2013060402","OtterTrawl",6,2013,1,1,0,0,0,0,0,-3.2,2.490807056427,43.8473777770996,0.03398522362113,15.373984336853,30.5824203491211,194.400512695312,0,4,0,3214,132729.630310523,3293980.0737829,1,NA
"534",534,-84.78008,29.7409,"APM2013060403","OtterTrawl",6,2013,1,1,0,0,0,0,0,-2.7,3.33437991142273,41.3103103637695,0.0336607657372952,15.3565320968628,30.9520244598389,194.369857788086,0,3,0,3215,134341.036716049,3296064.81814842,1,NA
"535",535,-84.52167,29.89898,"APM2013060801","OtterTrawl",6,2013,1,1,0,1,1,1,0,-1.7,1.64295852184296,11.0453510284424,0.0278875175863504,14.7319364547729,31.2298450469971,193.243759155273,100,17,100,3223,159891.104565674,3312805.96558561,1,NA
"536",536,-84.60053,29.8554,"APM2013060804","OtterTrawl",6,2013,1,0,0,0,0,0,0,-3.8,1.66376745700836,19.8300037384033,0.0297051407396793,14.9312143325806,31.4209766387939,193.60954284668,0,17,0,3224,152118.579796712,3308208.61943601,1,NA
"537",537,-84.75728,29.78512,"APM2013061001","OtterTrawl",6,2013,1,0,0,1,0,0,1,-1.1,0.369497835636139,36.5281295776367,0.0324604958295822,15.2678985595703,30.9328632354736,194.180038452148,50,13,50,3226,136708.083530983,3300897.83367904,1,NA
"538",538,-84.8244,29.73437,"APM2013070505","OtterTrawl",7,2013,1,0,0,0,0,0,0,-3.5,2.61768269538879,45.144229888916,0.0341976881027222,15.4022588729858,30.5622158050537,194.474685668945,0,10,0,3238,130026.568746229,3295481.89960449,1,NA
"539",539,-85.03597,29.6509,"APM2013070601","OtterTrawl",7,2013,0,1,0,0,0,0,0,-3,3.95824813842773,67.1253967285156,0.0382043495774269,15.8255271911621,30.0491180419922,195.500183105469,0,24,0,3239,109218.708176806,3286919.42217352,1,NA
"540",540,-84.99258,29.61418,"APM2013070604","OtterTrawl",7,2013,1,1,0,0,0,0,0,-3.7,0.927239656448364,66.1933517456055,0.0380391478538513,15.7860918045044,30.6601390838623,195.381256103516,0,26,0,3241,113282.855557487,3282699.70914698,1,NA
"541",541,-84.71635,29.75312,"APM2013070901","OtterTrawl",7,2013,1,0,0,0,0,0,0,-3.9,0.628613352775574,35.7881927490234,0.0328144654631615,15.1916828155518,32.3618392944336,194.164001464844,0,14,0,3244,140553.982187242,3297219.79824061,1,NA
"542",542,-84.94462,29.6443,"APM2013071007","OtterTrawl",7,2013,0,1,0,0,0,0,0,-3.4,1.52859079837799,60.4471664428711,0.0368920490145683,15.6943559646606,30.7425079345703,195.18815612793,0,23,0,3251,118045.927809459,3285881.74511652,1,NA
"543",543,-84.59672,29.87728,"APM2013071105","OtterTrawl",7,2013,1,1,0,1,1,1,0,-1.8,0.24506339430809,18.0415153503418,0.0294377729296684,14.9156732559204,31.226001739502,193.538970947266,80,20,80,3252,152562.9112607,3310623.94379808,1,NA
"544",544,-84.61107,29.85755,"APM2013071106","OtterTrawl",7,2013,1,1,0,0,0,0,0,-2.2,1.01613068580627,20.4388389587402,0.0299127921462059,14.9658288955688,31.3150939941406,193.654067993164,0,14,0,3253,151107.018786946,3308479.06052721,1,NA
"545",545,-84.59365,29.86558,"APM2013080401","OtterTrawl",8,2013,1,0,0,1,0,1,0,-1.5,1.45731508731842,18.6103477478027,0.029458187520504,14.9066362380981,31.3494701385498,193.549362182617,60,18,60,3259,152819.072534705,3309316.93198788,1,NA
"546",546,-84.97143,29.6893,"APM2013080502","OtterTrawl",8,2013,0,1,0,0,0,0,0,-2.4,3.44870114326477,59.5234489440918,0.037744902074337,15.6664037704468,30.2281188964844,195.246215820312,0,17,0,3261,115619.359469823,3290962.92727376,1,NA
"547",547,-84.9817,29.65755,"APM2013080503","OtterTrawl",8,2013,0,1,0,0,0,0,0,-3.2,4.9307918548584,62.3875694274902,0.0374531969428062,15.7254018783569,30.1773452758789,195.295944213867,0,11,0,3262,114503.16511619,3287474.8351,1,NA
"548",548,-84.81422,29.6908,"APM2013080702","OtterTrawl",8,2013,0,1,0,0,0,0,0,-3.6,1.05237591266632,47.430736541748,0.0349980928003788,15.3916149139404,31.3105545043945,194.500228881836,0,16,0,3264,130852.416580019,3290616.08706785,1,NA
"549",549,-84.54343,29.883,"APM2013090304","OtterTrawl",9,2013,1,0,0,0,0,0,0,-2.6,2.04339981079102,13.7960433959961,0.0280553735792637,14.7159118652344,31.174388885498,193.245346069336,0,10,0,3275,157733.560866322,3311098.27484696,1,NA
"550",550,-84.92795,29.68077,"APM2013090501","OtterTrawl",9,2013,0,0,0,0,0,0,0,-2.7,3.71022367477417,56.7017097473145,0.0369273163378239,15.6024389266968,30.7824363708496,195.038986206055,0,22,0,3277,119798.855628171,3289872.6081749,1,NA
"551",551,-84.90108,29.66263,"APM2013090502","OtterTrawl",9,2013,1,1,0,0,0,0,0,-3.2,1.05248391628265,55.8836517333984,0.0365248918533325,15.6126480102539,31.8253631591797,194.999084472656,0,9,0,3278,122333.841263097,3287772.05996051,1,NA
"552",552,-84.92128,29.6594,"APM2013090503","OtterTrawl",9,2013,1,1,0,0,0,0,0,-3.6,1.22499454021454,57.6388320922852,0.0367968343198299,15.6426734924316,31.3352088928223,195.084213256836,0,23,0,3279,120364.546670336,3287479.9591872,1,NA
"553",553,-84.97592,29.61425,"APM2013090505","OtterTrawl",9,2013,1,0,0,1,0,0,1,-1.2,0.441764026880264,64.9159545898438,0.0377058796584606,15.7624835968018,30.6883335113525,195.321578979492,50,13,50,3281,114898.129389856,3282651.8880011,1,NA
"554",554,-85.0256,29.59905,"APM2013090510","OtterTrawl",9,2013,1,0,0,1,0,0,1,-1,0.277115434408188,69.7113647460938,0.039086889475584,15.8563556671143,31.3651485443115,195.560913085938,50,20,50,3284,110023.510955958,3281132.01297894,1,NA
"555",555,-84.73007,29.804,"APM2013090804","OtterTrawl",9,2013,1,0,0,1,0,0,1,-1.5,0.32055938243866,33.2420120239258,0.0316269434988499,15.1510629653931,30.9034862518311,193.977401733398,50,14,50,3287,139408.767541997,3302906.50764259,1,NA
"556",556,-84.85228,29.74198,"APM2013090903","OtterTrawl",9,2013,1,1,0,0,0,0,0,-3,0.690358102321625,46.7685012817383,0.0344772823154926,15.4265003204346,30.530834197998,194.554794311523,0,15,0,3289,127355.577043467,3296415.91133878,1,NA
"557",557,-84.96512,29.748,"APM2013100503","OtterTrawl",10,2013,0,1,0,0,0,0,0,-3.6,0,55.542667388916,0.0373632572591305,15.6768884658813,30.3069934844971,195.273727416992,0,13,0,3300,116454.358784485,3297454.06057264,1,NA
"558",558,-84.97633,29.70667,"APM2013100608","OtterTrawl",10,2013,0,1,0,0,0,0,0,-2,1.58213567733765,58.8261260986328,0.0379042699933052,15.6573467254639,30.2285118103027,195.261367797852,0,16,0,3301,115211.079854682,3292906.28415139,1,NA
"559",559,-85.02068,29.64727,"APM2013100901","OtterTrawl",10,2013,1,1,0,0,0,0,0,-3.2,4.77960968017578,66.1489486694336,0.0380206182599068,15.8004550933838,30.0836315155029,195.440979003906,0,18,0,3306,110686.404601371,3286465.07813658,1,NA
"560",560,-84.97473,29.6133,"APM2013100904","OtterTrawl",10,2013,1,0,0,1,0,0,1,-1,0.288631588220596,64.846435546875,0.0377245172858238,15.7606325149536,30.7325172424316,195.318267822266,60,14,60,3308,115009.867572058,3282542.53438904,1,NA
"561",561,-84.93262,29.69625,"APM2013101101","OtterTrawl",10,2013,0,1,0,0,0,0,0,-2.5,4.55175161361694,56.0844841003418,0.0371229983866215,15.5788974761963,30.4932670593262,195.024536132812,0,2,0,3310,119404.937129474,3291605.30012876,1,NA
"562",562,-84.7816,29.76155,"APM2013101105","OtterTrawl",10,2013,0,1,0,0,0,0,0,-3.3,1.64636731147766,39.9556274414062,0.0333594046533108,15.3601560592651,30.8627452850342,194.351608276367,0,7,0,3312,134269.027381726,3298360.29047366,1,NA
"563",563,-84.97752,29.6221,"APM2013110505","OtterTrawl",11,2013,1,1,0,0,0,0,0,-3.5,1.24347865581512,64.4681015014648,0.0372680872678757,15.7587099075317,30.3142681121826,195.300369262695,0,14,0,3320,114772.954931246,3283528.08938288,1,NA
"564",564,-84.96973,29.63933,"APM2013110506","OtterTrawl",11,2013,0,1,0,0,0,0,0,-3.1,2.60710191726685,62.7135734558105,0.0370715372264385,15.7285509109497,30.1881885528564,195.259399414062,0,14,0,3321,115593.630595651,3285413.63886391,1,NA
"565",565,-84.98823,29.6593,"APM2013110507","OtterTrawl",11,2013,0,1,0,0,0,0,0,-2.6,5.39197540283203,62.7916526794434,0.0375363491475582,15.7358140945435,30.1629180908203,195.320739746094,0,15,0,3322,113877.123083016,3287690.79186185,1,NA
"566",566,-84.80042,29.72163,"APM2013110509","OtterTrawl",11,2013,1,0,0,0,0,0,0,-3,2.80394434928894,44.1574058532715,0.034032516181469,15.377326965332,30.5756969451904,194.410034179688,0,2,0,3323,132301.592847187,3293991.94172049,1,NA
"567",567,-84.79855,29.71763,"APM2013110510","OtterTrawl",11,2013,1,0,0,0,0,0,0,-3,2.41609263420105,44.3305702209473,0.0340564176440239,15.3739175796509,30.569429397583,194.405364990234,0,7,0,3324,132468.049621135,3293542.26764881,1,NA
"568",568,-84.97567,29.70357,"APM2013110511","OtterTrawl",11,2013,1,0,0,0,0,0,0,-1.8,1.90982663631439,58.963939666748,0.0378792211413383,15.6591396331787,30.2282638549805,195.258834838867,0,15,0,3325,115263.155933497,3292560.16881761,1,NA
"569",569,-84.87608,29.7199,"APM2013111004","OtterTrawl",11,2013,1,1,0,0,0,0,0,-2.2,1.07212257385254,50.0860824584961,0.0349355079233646,15.4394702911377,30.4499835968018,194.587173461914,0,5,0,3335,124969.226561001,3294043.7103332,1,NA
"570",570,-85.01928,29.6531,"APM2013120103","OtterTrawl",12,2013,0,1,0,0,0,0,0,-2.5,5.25081777572632,65.7024688720703,0.0379424840211868,15.7967510223389,30.0868911743164,195.439163208008,0,12,0,3337,110844.561037821,3287107.15588386,1,NA
