"","X.1","Longitude","Latitude","Reference","Region","month","year","Sand","Mud","Rocks","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Nitrate.Range","Salinity.Min","BottomVegCover","Seagrass_PA","TH_PA","SY_PA","HA_PA","SeagrassCover","ID","X","Y","thinning","Light.bottom.min.calculated"
"1002",1002,-84.78325,29.77598,"APM2010011001",2,1,2010,1,0,0,-0.2,0.2451675,10,0.03318354,15.36731,12.97846,30.80051,0,0,0,0,0,0,2308,134161.88623792,3299966.21602376,1,0.0476132892072201
"1003",1003,-84.74785,29.75707,"APM2010011002",2,1,2010,1,0,0,-4,3.09748,10,0.03303075,15.26807,12.54137,31.56114,0,0,0,0,0,0,2309,137519.330696959,3297756.65038303,1,3.37578218417151e-13
"1004",1004,-84.93857,29.72332,"APM2010011005",2,1,2010,0,1,0,-2,2.533409,10,0.0371633,15.5834,13.79194,30.33887,0,0,0,0,0,0,2312,118931.111129413,3294628.01672365,1,2.49472896030056e-06
"1005",1005,-84.55212,29.88357,"APM2010020104",2,2,2010,1,0,0,-0.2,1.563587,10,0.02827137,14.74712,11.75492,31.18245,2,1,0,0,1,2,2313,156895.588538906,3311187.4417348,1,0.533537030220032
"1006",1006,-84.6841,29.83005,"APM2010020201",2,2,2010,1,0,0,-2.4,0.09237508,10,0.03083102,15.03982,12.4045,31.01624,0,0,0,0,0,0,2314,143948.40447923,3305652.80147615,1,8.08478716862737e-07
"1007",1007,-84.77272,29.78105,"APM2010020204",2,2,2010,1,0,0,-0.7,0.1847488,10,0.03289932,15.33076,12.89806,30.86982,95,1,0,0,1,95,2317,135199.301892131,3300495.19906338,1,10.136607170105
"1008",1008,-84.89442,29.72308,"APM2010020302",2,2,2010,1,0,0,-0.5,0.2418835,10,0.0355825,15.48203,13.49221,30.42027,0,0,0,0,0,0,2319,123205.247774181,3294456.27592926,1,6.87889337539673
"1009",1009,-84.72612,29.73847,"APM2010020705",2,2,2010,1,0,0,-0.6,0.2418455,10,0.03342803,15.24797,12.08914,32.58017,70,1,0,0,1,70,2321,139555.837677319,3295625.28933438,1,12.3144903182983
"1010",1010,-84.98038,29.6212,"APM2010020803",2,2,2010,0,1,0,-3.6,1.282817,10,0.0374009,15.76354,13.43455,30.34959,0,0,0,0,0,0,2323,114492.297548115,3283437.77518636,1,1.20811416426392e-10
"1011",1011,-84.89767,29.65437,"APM2010020804",2,2,2010,1,1,0,-0.5,0.1847452,10,0.03659729,15.63242,12.69651,32.19765,35,1,0,0,1,35,2324,122633.334191322,3286844.59888985,1,21.1040115356445
"1012",1012,-84.75348,29.73203,"APM2010020904",2,2,2010,1,0,0,-3.6,1.035667,10,0.03373404,15.30989,12.48087,31.87317,0,0,0,0,0,0,2327,136884.009061822,3294996.80841415,1,2.74439564407203e-08
"1013",1013,-84.7941,29.71617,"APM2010020906",2,2,2010,1,0,0,-3,1.906141,10,0.03401854,15.36902,13.13839,30.57379,0,0,0,0,0,0,2328,132893.611361984,3293366.13922697,1,5.39411757927155e-06
"1014",1014,-84.98457,29.71772,"APM2010021006",2,2,2010,1,1,0,-0.8,0.184747,10,0.03768003,15.68755,14.02919,30.21289,0,0,0,0,0,0,2330,114455.362665492,3294159.69651414,1,0.928880453109741
"1015",1015,-84.51192,29.90487,"APM2010030404",2,3,2010,1,0,1,-0.9,0.7390093,9.913224,0.02784006,14.74531,11.65925,31.26259,0,0,0,0,0,0,2335,160853.305862524,3313430.37197639,1,0.110851749777794
"1016",1016,-84.51445,29.88445,"APM2010030405",2,3,2010,1,0,0,-3.3,3.057956,10,0.02784452,14.73482,11.62903,31.23535,0,0,0,0,0,0,2336,160539.500933309,3311173.03256674,1,2.45602905124542e-06
"1017",1017,-84.54722,29.87818,"APM2010030406",2,3,2010,1,0,0,-3.7,2.284966,10,0.02814177,14.7284,11.71425,31.17761,0,0,0,0,0,0,2337,157350.730340175,3310574.97827013,1,8.23733756760703e-08
"1018",1018,-84.56242,29.87768,"APM2010030407",2,3,2010,1,0,0,-0.6,1.602492,10,0.02853057,14.78458,11.83625,31.19213,35,1,0,0,1,35,2338,155879.785139522,3310564.98979575,1,19.1374759674072
"1019",1019,-84.92532,29.70337,"APM2010030601",2,3,2010,1,1,0,-2.1,3.511813,10,0.0368931,15.54847,13.6327,30.42578,0,0,0,0,0,0,2341,120138.844382123,3292371.10938108,1,5.27100610270281e-07
"1020",1020,-84.93283,29.6375,"APM2010030604",2,3,2010,1,0,0,-0.5,0.2453117,10,0.03681869,15.69973,13.04142,31.28003,0,0,0,0,0,0,2343,119162.816908003,3285088.46763574,1,20.2701606750488
"1021",1021,-84.9725,29.6558,"APM2010030606",2,3,2010,1,1,0,-3.3,4.25478,10,0.03732873,15.71095,13.67781,30.19725,0,0,0,0,0,0,2344,115387.945806826,3287250.02305959,1,2.51223752911756e-09
"1022",1022,-84.96492,29.7462,"APM2010030703",2,3,2010,0,1,0,-1.7,0.08060916,10,0.03739693,15.67299,13.98724,30.30804,0,0,0,0,0,0,2345,116466.852939862,3297253.70357149,1,16.0518646240234
"1023",1023,-85.00253,29.71227,"APM2010030803",2,3,2010,1,1,0,-0.6,0.1847468,10,0.03753483,15.72875,14.10092,30.15483,0,0,0,0,0,0,2346,112695.148513725,3293615.25747651,1,2.37312865257263
"1024",1024,-84.96723,29.72943,"APM2010030906",2,3,2010,0,1,0,-0.5,0.8582473,10,0.03767572,15.65718,13.97079,30.28054,75,1,0,0,0,75,2348,116179.217979491,3295400.93994191,1,15.7210683822632
"1025",1025,-84.73722,29.78765,"APM2010040307",2,4,2010,1,0,0,-3.7,1.296795,10,0.03192113,15.18554,12.6601,30.987,0,0,0,0,0,0,2355,138658.200582983,3301115.32209797,1,2.19621446029272e-10
"1026",1026,-84.85685,29.6726,"APM2010040402",2,4,2010,1,0,0,-1.2,0.2771185,10,0.03585034,15.5062,12.47116,32.10768,0,0,0,0,0,0,2356,126656.024224916,3288734.24824454,1,5.70448303222656
"1027",1027,-84.85703,29.74658,"APM2010040404",2,4,2010,1,0,0,-0.8,0,10,0.03450611,15.43218,13.30558,30.53187,60,1,0,0,1,60,2358,126912.807344128,3296941.57022304,1,8.17903327941895
"1028",1028,-84.77718,29.7796,"APM2010040407",2,4,2010,1,0,0,-0.7,0.1847487,10,0.03301564,15.34645,12.92998,30.84498,90,1,0,0,1,90,2360,134762.452385652,3300348.49825167,1,5.19209337234497
"1029",1029,-84.77082,29.75313,"APM2010040408",2,4,2010,1,0,0,-3.1,3.047622,10,0.0333809,15.33139,12.80925,31.13659,0,0,0,0,0,0,2361,135281.812605359,3297392.10437401,1,1.15704075653866e-07
"1030",1030,-84.81535,29.73527,"APM2010040409",2,4,2010,1,1,0,-2.8,2.709166,10,0.03407905,15.39553,13.18073,30.57922,0,0,0,0,0,0,2362,130906.03301332,3295552.72076454,1,1.49860306919436e-06
"1031",1031,-84.87245,29.7245,"APM2010040410",2,4,2010,0,1,0,-2.8,1.319437,10,0.0348312,15.43568,13.35156,30.46467,0,0,0,0,0,0,2363,125337.847611361,3294542.20096688,1,1.43064153235173e-06
"1032",1032,-84.99953,29.66718,"APM2010040901",2,4,2010,0,1,0,-2.8,5.175408,10,0.03765019,15.75148,13.91206,30.13929,0,0,0,0,0,0,2365,112812.446207409,3288602.83815301,1,8.44830140067643e-07
"1033",1033,-84.99968,29.6377,"APM2010040902",2,4,2010,0,1,0,-2.8,3.584509,10,0.03768416,15.774,13.78918,30.1246,0,0,0,0,0,0,2366,112684.774027789,3285332.79833832,1,1.60841992502547e-10
"1034",1034,-85.05653,29.63477,"APM2010040903",2,4,2010,0,1,0,-2.8,2.85678,10,0.03881931,15.85225,14.14437,29.99123,0,0,0,0,0,0,2367,107163.518203883,3285199.60616171,1,1.46603897519526e-05
"1035",1035,-84.62117,29.79577,"APM2010050203",2,5,2010,1,0,0,-2.9,0.3677236,10,0.03034527,14.96935,11.96329,31.20534,100,1,0,1,0,100,2369,149914.823528299,3301657.2819851,1,1.68507267517271e-05
"1036",1036,-84.62248,29.79453,"APM2010050204",2,5,2010,1,0,0,-2.3,0.3042319,10,0.03035475,14.96969,11.96473,31.17212,100,1,0,1,0,100,2370,149783.763457326,3301523.73039988,1,0.0133578768000007
"1037",1037,-84.62193,29.79313,"APM2010050403",2,5,2010,1,0,0,-0.9,0.1857428,10,0.03036031,14.96887,11.95729,31.17051,88,1,0,0,1,88,2376,149832.088693877,3301366.77214223,1,8.9757719039917
"1038",1038,-84.5831,29.82278,"APM2010050405",2,5,2010,1,0,0,-0.8,0.1225603,10,0.02979516,14.89798,11.70751,32.17019,40,1,0,0,1,40,2378,153691.046077473,3304537.89299301,1,6.43687105178833
"1039",1039,-84.57935,29.82907,"APM2010050406",2,5,2010,1,0,0,-0.6,0.2451142,10,0.02965716,14.88551,11.71361,32.11963,20,1,0,0,1,20,2379,154075.431656257,3305224.26107016,1,0.0418482460081577
"1040",1040,-84.99435,29.6404,"APM2010050501",2,5,2010,1,0,0,-3.4,3.710288,10,0.03758152,15.76463,13.76195,30.13637,0,0,0,0,0,0,2380,113211.68716927,3285614.48811221,1,1.39489045314356e-10
"1041",1041,-85.037,29.61822,"APM2010050502",2,5,2010,0,1,0,-3.5,2.016073,10,0.03884605,15.84096,13.90428,30.37333,0,0,0,0,0,0,2381,108992.366598131,3283297.27247557,1,8.92378082539835e-09
"1042",1042,-84.77307,29.69858,"APM2010051103",2,5,2010,0,1,0,-0.2,0.09237321,10,0.03469651,15.353,12.34638,31.75139,0,0,0,0,0,0,2385,134866.155262913,3291348.18987207,1,4.06365013122559
"1043",1043,-84.92667,29.64588,"APM2010051104",2,5,2010,1,0,0,-1.1,0.2015971,10,0.03683401,15.67741,13.01801,31.41705,80,1,0,0,1,80,2386,119791.363823244,3285997.83074,1,10.1447849273682
"1044",1044,-84.9878,29.71615,"APM2010051204",2,5,2010,1,1,0,-2.5,0.09237348,10,0.03766304,15.69463,14.0419,30.20115,0,0,0,0,0,0,2390,114136.552263292,3293996.32487059,1,6.06043672561646
"1045",1045,-84.62962,29.8369,"APM2010060104",2,6,2010,1,0,0,-3.5,1.86963,10,0.0303026,15.00144,12.19938,31.15118,0,0,0,0,0,0,2391,149241.236002716,3306245.08660593,1,8.59169446698616e-09
"1046",1046,-85.05192,29.60602,"APM2010060204",2,6,2010,1,0,0,-1.3,0.288633,10,0.03935764,15.88554,13.61144,30.97692,50,1,0,0,1,50,2393,107498.65931975,3281994.29325699,1,0.66632091999054
"1047",1047,-84.7362,29.73065,"APM2010060402",2,6,2010,1,0,0,-1.1,0.2015724,10,0.03374518,15.28253,12.17498,32.49994,50,1,0,0,1,50,2395,138551.953606861,3294789.42804717,1,4.05837631225586
"1048",1048,-84.58348,29.8728,"APM2010061005",2,6,2010,1,0,0,-0.2,1.266546,10,0.02912287,14.8672,11.99968,31.25342,0,0,0,0,0,0,2402,153827.219488939,3310087.04032258,1,18.8505096435547
"1049",1049,-84.67593,29.82983,"APM2010061008",2,6,2010,1,0,0,-0.7,0.1847501,10,0.03076091,15.03382,12.37089,31.03209,0,0,0,0,0,0,2404,144737.769730227,3305603.11923398,1,18.7977428436279
"1050",1050,-84.9279,29.75253,"APM2010061106",2,6,2010,0,1,0,-0.5,0.7765546,10,0.0363515,15.58843,13.75248,30.4018,30,1,0,0,0,30,2405,120074.664114355,3297833.26147818,1,2.86550140380859
"1051",1051,-84.96733,29.72827,"APM2010070203",2,7,2010,1,1,0,-0.7,0.92983,10,0.03769026,15.65613,13.96949,30.27961,30,1,0,0,0,30,2406,116165.109269492,3295272.58313756,1,0.00138736073859036
"1052",1052,-84.98065,29.61537,"APM2010070304",2,7,2010,1,0,0,-3.4,0.6904572,10,0.03774066,15.76778,13.22103,30.63982,0,0,0,0,0,0,2408,114443.881828505,3282791.8982907,1,1.13534235879342e-06
"1053",1053,-84.63002,29.8396,"APM2010070501",2,7,2010,1,0,0,-2.5,1.612304,10,0.03029653,15.0028,12.2097,31.1568,100,1,0,1,0,100,2410,149212.00782594,3306545.7873649,1,0.000260824337601662
"1054",1054,-84.58685,29.87107,"APM2010070601",2,7,2010,0,1,0,-0.2,1.203042,10,0.0292285,14.88038,12.01774,31.28009,100,1,0,0,1,100,2412,153495.462875089,3309905.32166242,1,18.879322052002
"1055",1055,-84.66997,29.83183,"APM2010070901",2,7,2010,1,0,0,-1,0.4414843,10,0.03069505,15.02928,12.34704,31.04946,100,1,0,0,1,100,2418,145321.256341325,3305806.55529872,1,19.0128593444824
"1056",1056,-85.01385,29.67088,"APM2010071206",2,7,2010,0,1,0,-3,4.551924,10,0.03771278,15.77735,14.01747,30.10598,0,0,0,0,0,0,2426,111439.247342636,3289061.42709783,1,6.74483999318909e-07
"1057",1057,-84.79653,29.76962,"APM2010071302",2,7,2010,1,0,0,-1,0.09237422,10,0.03348998,15.39786,13.08219,30.68503,0,0,0,0,0,0,2427,132853.512857184,3299302.98821301,1,20.6725616455078
"1058",1058,-84.84405,29.75178,"APM2010071303",2,7,2010,1,0,0,-1.2,0.0806045,10,0.03429691,15.4242,13.26059,30.56458,0,0,0,0,0,0,2428,128188.548844596,3297476.45173335,1,18.7808227539062
"1059",1059,-84.91857,29.70507,"APM2010071401",2,7,2010,0,1,0,-2.2,3.17774,10,0.03664967,15.53127,13.60458,30.41971,0,0,0,0,0,0,2430,120798.979208483,3292537.4920458,1,1.29760246636579e-06
"1060",1060,-84.9989,29.65917,"APM2010071402",2,7,2010,0,1,0,-2.9,5.870826,10,0.03765017,15.75574,13.87487,30.13747,0,0,0,0,0,0,2431,112842.741243,3287712.08758187,1,2.01522443177282e-08
"1061",1061,-84.77905,29.69802,"APM2010080105",2,8,2010,1,1,0,-0.6,0.2886158,10,0.03467822,15.35473,12.43031,31.54893,65,1,0,0,1,65,2435,134284.986067158,3291305.00845144,1,2.15255188941956
"1062",1062,-84.81735,29.69115,"APM2010080203",2,8,2010,0,1,0,-3.6,1.162424,10,0.03501542,15.39567,12.60131,31.30746,0,0,0,0,0,0,2438,130550.542580851,3290664.92755288,1,1.17845864622268e-07
"1063",1063,-84.7955,29.69083,"APM2010080204",2,8,2010,0,1,0,-2.3,0.3781921,10,0.03486528,15.36051,12.43741,31.33428,0,0,0,0,0,0,2439,132665.645975673,3290559.6874135,1,0.000120123288070317
"1064",1064,-84.79667,29.68927,"APM2010080205",2,8,2010,1,0,0,-0.8,0.2771192,10,0.03494296,15.36135,12.37506,31.40863,60,1,0,0,1,60,2440,132546.638543631,3290390.36452351,1,0.178169414401054
"1065",1065,-85.00475,29.60353,"APM2010080706",2,8,2010,1,0,0,-1,0.1226732,10,0.03871888,15.81566,13.12849,31.18472,50,1,0,0,1,50,2444,112062.224808878,3281558.9405008,1,20.2452507019043
"1066",1066,-84.58468,29.82153,"APM2010080802",2,8,2010,1,0,0,-1,0.1847499,10,0.02982614,14.90214,11.71912,32.14348,35,1,0,0,1,35,2445,153533.917218654,3304404.00843718,1,0.00860480591654778
"1067",1067,-84.59787,29.81542,"APM2010080803",2,8,2010,1,0,0,-2.2,0.2451288,10,0.03004702,14.9325,11.8152,31.88052,60,1,0,0,1,60,2446,152237.0385248,3303766.12668748,1,0.00663222232833505
"1068",1068,-84.84628,29.74855,"APM2010081001",2,8,2010,1,0,0,-1.1,0.2451959,10,0.03435455,15.42472,13.26999,30.55374,0,0,0,0,0,0,2451,127960.735185401,3297125.34266559,1,0.839476525783539
"1069",1069,-85.0099,29.6898,"APM2010081004",2,8,2010,0,1,0,-2.3,2.678824,10,0.0375813,15.758,14.06083,30.12327,0,0,0,0,0,0,2452,111894.808243945,3291147.16324003,1,1.67708481058071e-06
"1070",1070,-84.95593,29.7298,"APM2010081006",2,8,2010,0,1,0,-2.3,1.446367,10,0.03768082,15.63145,13.92045,30.31343,0,0,0,0,0,0,2453,117274.765798632,3295404.41063672,1,8.66662594489753e-05
"1071",1071,-84.70473,29.76198,"APM2010081102",2,8,2010,1,0,0,-0.8,0.0805965,10,0.03233521,15.14032,12.06071,32.17322,40,1,0,0,1,40,2454,141710.256351061,3298166.37340197,1,0.696267306804657
"1072",1072,-84.7248,29.73885,"APM2010081103",2,8,2010,1,1,0,-0.7,0.08061516,10,0.03341972,15.24463,12.06325,32.62999,0,0,0,0,0,0,2455,139684.980365477,3295663.31298734,1,22.2492046356201
"1073",1073,-84.82895,29.67897,"APM2010081201",2,8,2010,1,0,0,-1.1,0.1847458,10,0.0355506,15.42943,12.29211,31.86585,0,0,0,0,0,0,2456,129382.236425902,3289350.99256682,1,1.74481987953186
"1074",1074,-84.624,29.79032,"APM2010090303",2,9,2010,1,0,0,-0.7,0.08057381,10,0.03046031,14.97402,11.91582,31.15848,0,0,0,0,0,0,2459,149622.017208296,3301061.3940613,1,24.2799968719482
"1075",1075,-84.97858,29.72982,"APM2010090501",2,9,2010,1,1,0,-2.9,0.3678228,10,0.0375748,15.68495,14.01898,30.2421,0,0,0,0,0,0,2461,115081.721185343,3295482.05806513,1,3.39156467816792e-05
"1076",1076,-84.97112,29.72107,"APM2010090502",2,9,2010,1,0,0,-0.6,0.9850218,10,0.03777689,15.65716,13.97577,30.25801,0,0,0,0,0,0,2462,115770.635906778,3294486.44441101,1,2.3807897567749
"1077",1077,-85.03087,29.66895,"APM2010090504",2,9,2010,0,1,0,-2.8,3.739425,10,0.037833,15.81208,14.11367,30.06406,0,0,0,0,0,0,2463,109782.764738218,3288904.70812637,1,7.3799213851089e-07
"1078",1078,-84.94707,29.70783,"APM2010090505",2,9,2010,0,1,0,-2.5,3.695098,10,0.0377245,15.58413,13.82065,30.30612,0,0,0,0,0,0,2464,118049.269466904,3292937.71456444,1,2.63138105083272e-07
"1079",1079,-85.03513,29.6,"APM2010090604",2,9,2010,1,0,0,-0.7,0.1847437,10,0.03916489,15.87197,13.48139,31.30888,20,1,0,0,1,20,2466,109103.187075047,3281269.56629811,1,5.08434295654297
"1080",1080,-84.8105,29.6833,"APM2010090702",2,9,2010,1,0,0,-1,0.184746,10,0.03527058,15.38743,12.27265,31.65688,50,1,0,0,1,50,2468,131185.273661586,3289772.23028724,1,21.8098258972168
"1081",1081,-84.89107,29.72188,"APM2010090801",2,9,2010,1,1,0,-0.9,0.09237355,10,0.03546917,15.474,13.46928,30.42507,0,0,0,0,0,0,2470,123525.134396757,3294312.21089424,1,6.90837574005127
"1082",1082,-84.94287,29.74385,"APM2010090802",2,9,2010,1,1,0,-0.8,0.443376,10,0.03697398,15.6172,13.84913,30.3582,0,0,0,0,0,0,2471,118592.595404959,3296919.79282325,1,16.2901782989502
"1083",1083,-84.58773,29.8202,"APM2010090902",2,9,2010,1,0,0,-2.1,0.2587041,10,0.02988584,14.91023,11.74261,32.08595,65,1,0,0,1,65,2472,153234.333334412,3304265.68457673,1,0.100997760891914
"1084",1084,-84.86242,29.69407,"APM2010091002",2,9,2010,0,1,0,-3.3,2.709005,10,0.03522931,15.45965,13.01559,31.09694,0,0,0,0,0,0,2475,126196.058194173,3291133.98004947,1,2.96273693512622e-13
"1085",1085,-84.96713,29.64248,"APM2010091005",2,9,2010,1,0,0,-3.2,2.822417,10,0.03707012,15.72031,13.56836,30.19649,0,0,0,0,0,0,2476,115857.592910669,3285754.45094816,1,3.34477806562816e-10
"1086",1086,-85.00718,29.65578,"APM2010091006",2,9,2010,1,0,0,-3,5.634708,10,0.03775392,15.77318,13.91786,30.11654,0,0,0,0,0,0,2477,112027.397804917,3287363.77898811,1,1.04921662469337e-08
"1087",1087,-85.01743,29.63455,"APM2010091007",2,9,2010,1,1,0,-3.5,3.360471,10,0.03808737,15.80073,13.91177,30.08745,0,0,0,0,0,0,2478,110952.342600113,3285042.94668664,1,3.62975889345307e-08
"1088",1088,-84.85617,29.73443,"APM2010091201",2,9,2010,0,1,0,-3.6,1.294608,10,0.0345808,15.42684,13.30485,30.50945,0,0,0,0,0,0,2480,126950.989769837,3295590.96061669,1,1.32172770506145e-08
"1089",1089,-84.57975,29.8761,"APM2010100101",2,10,2010,1,1,0,-1,1.125086,10,0.02898417,14.85013,11.97858,31.20907,100,1,1,0,1,100,2482,154199.1902491,3310441.82115686,1,2.04642367362976
"1090",1090,-84.82542,29.75583,"APM2010100502",2,10,2010,1,0,0,-1,0.2771221,10,0.03401972,15.41248,13.19687,30.60497,30,1,0,0,1,30,2485,130006.794735271,3297865.73419098,1,1.06078743934631
"1091",1091,-84.83633,29.68605,"APM2010100601",2,10,2010,0,1,0,-3.2,1.154476,10,0.03532212,15.43443,12.59816,31.51356,0,0,0,0,0,0,2487,128693.432671042,3290160.09215661,1,6.31229966074898e-08
"1092",1092,-84.91165,29.67747,"APM2010100604",2,10,2010,0,1,0,-3,2.970446,10,0.03655824,15.58579,13.19416,31.15828,0,0,0,0,0,0,2488,121365.459890831,3289452.94692729,1,1.35713387194869e-08
"1093",1093,-84.9425,29.63595,"APM2010100605",2,10,2010,0,1,0,-2.6,0.6132867,10,0.03679827,15.70818,13.18324,30.90708,0,0,0,0,0,0,2489,118219.799073238,3284948.41575946,1,7.03384284861386e-05
"1094",1094,-84.73507,29.73168,"APM2010101001",2,10,2010,1,0,0,-1.9,0.3043501,10,0.03368972,15.27818,12.17496,32.48396,95,1,0,0,1,95,2493,138665.050467856,3294900.13752215,1,0.012446416541934
"1095",1095,-84.73235,29.7335,"APM2010110109",2,11,2010,1,0,0,-1,0.2015714,10,0.03362553,15.26922,12.13444,32.54771,45,1,0,0,1,45,2501,138934.908434001,3295093.49662703,1,7.07392740249634
"1096",1096,-84.97637,29.72642,"APM2010110309",2,11,2010,1,1,0,-0.5,0.4837509,10,0.03764741,15.6753,14.00411,30.24706,0,0,0,0,0,0,2502,115282.706893464,3295097.48289957,1,15.6462621688843
"1097",1097,-84.91273,29.72063,"APM2010110402",2,11,2010,1,1,0,-1.8,1.477978,10,0.03627429,15.52164,13.61395,30.38208,0,0,0,0,0,0,2503,121423.087294393,3294244.46656131,1,5.28102973476052e-05
"1098",1098,-84.66155,29.82523,"APM2010110501",2,11,2010,1,1,0,-3.3,1.524814,10,0.03062548,15.02074,12.29554,31.05935,0,0,0,0,0,0,2504,146112.255828613,3305048.52836026,1,4.8639453575916e-11
"1099",1099,-84.66703,29.82135,"APM2010110502",2,11,2010,1,0,0,-1,1.419066,10,0.03068504,15.02428,12.31312,31.04236,50,1,0,0,1,50,2505,145568.530203981,3304635.03798942,1,0.0157331116497517
"1100",1100,-84.73747,29.80097,"APM2010110505",2,11,2010,1,0,0,-1,0.1857301,10,0.03179678,15.17884,12.69218,30.88589,60,1,0,0,1,60,2507,138681.970274718,3302593.62594066,1,0.383564919233322
"1101",1101,-84.83888,29.72832,"APM2010110508",2,11,2010,1,1,0,-2.9,2.536008,10,0.03441505,15.41084,13.25461,30.52706,0,0,0,0,0,0,2509,128602.365572177,3294857.33600316,1,7.77636621762667e-09
"1102",1102,-84.9783,29.61437,"APM2010110606",2,11,2010,1,0,0,-1.2,0.5214874,10,0.03773921,15.76484,13.16303,30.68551,75,1,0,0,1,75,2513,114667.872803079,3282673.1273948,1,0.0200113095343113
"1103",1103,-84.94033,29.6333,"APM2010110608",2,11,2010,1,0,0,-0.6,0.3045356,10,0.03677704,15.71205,13.13278,31.00196,88,1,0,0,1,88,2515,118420.093043039,3284647.26790622,1,0.659064173698425
"1104",1104,-84.9386,29.63722,"APM2010110610",2,11,2010,1,0,0,-1,0.560078,10,0.03680956,15.70474,13.13317,31.04242,50,1,0,0,1,50,2517,118602.566684881,3285076.43058486,1,0.00513000274077058
"1105",1105,-84.96225,29.63447,"APM2010110611",2,11,2010,1,0,0,-3.1,1.78365,10,0.03683235,15.72481,13.48236,30.19894,0,0,0,0,0,0,2518,116300.078773315,3284849.62317455,1,3.56276730339999e-10
"1106",1106,-84.98675,29.6644,"APM2010110612",2,11,2010,1,1,0,-2.3,5.612944,10,0.03755255,15.72927,13.82036,30.1682,0,0,0,0,0,0,2519,114040.043846867,3288251.64042015,1,3.52332918396314e-08
"1107",1107,-85.02652,29.6756,"APM2010110806",2,11,2010,1,1,0,-2.4,3.750836,10,0.03771272,15.80184,14.10767,30.07541,0,0,0,0,0,0,2523,110229.941555073,3289627.78629778,1,1.30573891965469e-06
"1108",1108,-85.00322,29.71298,"APM2010110809",2,11,2010,0,1,0,-1,0.09237342,10,0.03751667,15.73152,14.10534,30.15279,0,0,0,0,0,0,2524,112631.05734539,3293696.34391682,1,15.4809846878052
"1109",1109,-84.61393,29.85037,"APM2010120201",2,12,2010,1,0,0,-0.6,1.541347,10,0.03000784,14.97208,12.13948,31.3198,100,1,0,1,0,100,2526,150805.467681062,3307691.36308265,1,0.638906359672546
"1110",1110,-84.94527,29.62857,"APM2010120402",2,12,2010,1,0,0,-0.2,0.3679823,10,0.03670328,15.72353,13.18122,30.81076,70,1,0,0,1,70,2529,117923.424079567,3284138.85183652,1,2.57010293006897
"1111",1111,-84.99097,29.61523,"APM2010120403",2,12,2010,0,1,0,-3.3,0.9785191,10,0.03796365,15.78295,13.3378,30.62131,0,0,0,0,0,0,2530,113442.944623396,3282810.81425138,1,1.73601488739905e-09
"1112",1112,-84.74793,29.72893,"APM2010120505",2,12,2010,1,0,0,-0.9,0.4031462,10,0.03381183,15.30403,12.36249,32.13503,0,0,0,0,0,0,2533,137410.143316758,3294635.47204424,1,6.92235898971558
"1113",1113,-84.96813,29.73577,"APM2010121001",2,12,2010,1,1,0,-0.6,0.4031398,10,0.03755355,15.66749,13.98448,30.28517,0,0,0,0,0,0,2538,116116.271922909,3296107.29440215,1,0.38806164264679
"1114",1114,-84.57348,29.88778,"APM2011010104",2,1,2011,1,1,0,-0.5,0.1847518,10,0.02883297,14.82828,11.93113,31.20342,100,1,1,0,0,100,2539,154845.573470353,3311718.44269308,1,9.07326126098633
"1115",1115,-84.58715,29.82168,"APM2011010105",2,1,2011,1,0,0,-0.5,0.3041799,10,0.02985526,14.90755,11.74367,32.0805,0,0,0,0,0,0,2540,153295.547082635,3304428.09080211,1,0.0289118159562349
"1116",1116,-84.6159,29.7982,"APM2011010107",2,1,2011,1,0,0,-0.6,0.2885978,10,0.03030949,14.96319,11.9217,31.39019,0,0,0,0,0,0,2541,150433.12221762,3301910.78927702,1,0.0167316012084484
